Country,Continent,Date,Cases
Seychelles,Africa,2/26/2020,0
Seychelles,Africa,2/27/2020,0
Seychelles,Africa,2/28/2020,0
Seychelles,Africa,2/29/2020,0
Seychelles,Africa,3/1/2020,0
Seychelles,Africa,3/2/2020,0
Seychelles,Africa,3/3/2020,0
Seychelles,Africa,3/4/2020,0
Seychelles,Africa,3/5/2020,0
Seychelles,Africa,3/6/2020,0
Seychelles,Africa,3/7/2020,0
Seychelles,Africa,3/8/2020,0
Seychelles,Africa,3/9/2020,0
Seychelles,Africa,3/10/2020,0
Seychelles,Africa,3/11/2020,0
Seychelles,Africa,3/12/2020,0
Seychelles,Africa,3/13/2020,0
Seychelles,Africa,3/14/2020,2
Seychelles,Africa,3/15/2020,2
Seychelles,Africa,3/16/2020,3
Seychelles,Africa,3/17/2020,4
Seychelles,Africa,3/18/2020,4
Seychelles,Africa,3/19/2020,6
Seychelles,Africa,3/20/2020,7
Seychelles,Africa,3/21/2020,7
Seychelles,Africa,3/22/2020,7
Seychelles,Africa,3/23/2020,7
Seychelles,Africa,3/24/2020,7
Seychelles,Africa,3/25/2020,7
Seychelles,Africa,3/26/2020,7
Seychelles,Africa,3/27/2020,7
Seychelles,Africa,3/28/2020,8
Seychelles,Africa,3/29/2020,8
Seychelles,Africa,3/30/2020,8
Seychelles,Africa,3/31/2020,10
Seychelles,Africa,4/1/2020,10
Seychelles,Africa,4/2/2020,10
Seychelles,Africa,4/3/2020,10
Seychelles,Africa,4/4/2020,10
Seychelles,Africa,4/5/2020,10
Seychelles,Africa,4/6/2020,11
Seychelles,Africa,4/7/2020,11
Seychelles,Africa,4/8/2020,11
Seychelles,Africa,4/9/2020,11
Seychelles,Africa,4/10/2020,11
Seychelles,Africa,4/11/2020,11
Seychelles,Africa,4/12/2020,11
Seychelles,Africa,4/13/2020,11
Seychelles,Africa,4/14/2020,11
Seychelles,Africa,4/15/2020,11
Seychelles,Africa,4/16/2020,11
Seychelles,Africa,4/17/2020,11
Seychelles,Africa,4/18/2020,11
Seychelles,Africa,4/19/2020,11
Seychelles,Africa,4/20/2020,11
Seychelles,Africa,4/21/2020,11
Seychelles,Africa,4/22/2020,11
Seychelles,Africa,4/23/2020,11
Seychelles,Africa,4/24/2020,11
Seychelles,Africa,4/25/2020,11
Seychelles,Africa,4/26/2020,11
Seychelles,Africa,4/27/2020,11
Seychelles,Africa,4/28/2020,11
Seychelles,Africa,4/29/2020,11
Seychelles,Africa,4/30/2020,11
Seychelles,Africa,5/1/2020,11
Seychelles,Africa,5/2/2020,11
Seychelles,Africa,5/3/2020,11
Seychelles,Africa,5/4/2020,11
Seychelles,Africa,5/5/2020,11
Seychelles,Africa,5/6/2020,11
Seychelles,Africa,5/7/2020,11
Seychelles,Africa,5/8/2020,11
Seychelles,Africa,5/9/2020,11
Seychelles,Africa,5/10/2020,11
Seychelles,Africa,5/11/2020,11
Seychelles,Africa,5/12/2020,11
Seychelles,Africa,5/13/2020,11
Seychelles,Africa,5/14/2020,11
Seychelles,Africa,5/15/2020,11
Seychelles,Africa,5/16/2020,11
Seychelles,Africa,5/17/2020,11
Seychelles,Africa,5/18/2020,11
Seychelles,Africa,5/19/2020,11
Seychelles,Africa,5/20/2020,11
Seychelles,Africa,5/21/2020,11
Seychelles,Africa,5/22/2020,11
Seychelles,Africa,5/23/2020,11
Seychelles,Africa,5/24/2020,11
Seychelles,Africa,5/25/2020,11
Seychelles,Africa,5/26/2020,11
Seychelles,Africa,5/27/2020,11
Seychelles,Africa,5/28/2020,11
Seychelles,Africa,5/29/2020,11
Seychelles,Africa,5/30/2020,11
Seychelles,Africa,5/31/2020,11
Seychelles,Africa,6/1/2020,11
Seychelles,Africa,6/2/2020,11
Seychelles,Africa,6/3/2020,11
Seychelles,Africa,6/4/2020,11
Seychelles,Africa,6/5/2020,11
Seychelles,Africa,6/6/2020,11
Seychelles,Africa,6/7/2020,11
Seychelles,Africa,6/8/2020,11
Seychelles,Africa,6/9/2020,11
Seychelles,Africa,6/10/2020,11
Seychelles,Africa,6/11/2020,11
Seychelles,Africa,6/12/2020,11
Seychelles,Africa,6/13/2020,11
Seychelles,Africa,6/14/2020,11
Seychelles,Africa,6/15/2020,11
Seychelles,Africa,6/16/2020,11
Seychelles,Africa,6/17/2020,11
Seychelles,Africa,6/18/2020,11
Seychelles,Africa,6/19/2020,11
Seychelles,Africa,6/20/2020,11
Seychelles,Africa,6/21/2020,11
Seychelles,Africa,6/22/2020,11
Seychelles,Africa,6/23/2020,11
Seychelles,Africa,6/24/2020,11
Seychelles,Africa,6/25/2020,11
Seychelles,Africa,6/26/2020,11
Seychelles,Africa,6/27/2020,20
Seychelles,Africa,6/28/2020,70
Seychelles,Africa,6/29/2020,77
Seychelles,Africa,6/30/2020,81
Seychelles,Africa,7/1/2020,81
Seychelles,Africa,7/2/2020,81
Seychelles,Africa,7/3/2020,81
Seychelles,Africa,7/4/2020,81
Seychelles,Africa,7/5/2020,81
Seychelles,Africa,7/6/2020,81
Seychelles,Africa,7/7/2020,81
Seychelles,Africa,7/8/2020,91
Seychelles,Africa,7/9/2020,94
Seychelles,Africa,7/10/2020,100
Seychelles,Africa,7/11/2020,100
Seychelles,Africa,7/12/2020,100
Seychelles,Africa,7/13/2020,100
Seychelles,Africa,7/14/2020,100
Seychelles,Africa,7/15/2020,100
Seychelles,Africa,7/16/2020,108
Seychelles,Africa,7/17/2020,108
Seychelles,Africa,7/18/2020,108
Seychelles,Africa,7/19/2020,108
Seychelles,Africa,7/20/2020,108
Seychelles,Africa,7/21/2020,108
Seychelles,Africa,7/22/2020,108
Seychelles,Africa,7/23/2020,108
Seychelles,Africa,7/24/2020,108
Seychelles,Africa,7/25/2020,114
Seychelles,Africa,7/26/2020,114
Seychelles,Africa,7/27/2020,114
Seychelles,Africa,7/28/2020,114
Seychelles,Africa,7/29/2020,114
Seychelles,Africa,7/30/2020,114
Seychelles,Africa,7/31/2020,114
Seychelles,Africa,8/1/2020,114
Seychelles,Africa,8/2/2020,114
Seychelles,Africa,8/3/2020,114
Seychelles,Africa,8/4/2020,114
Seychelles,Africa,8/5/2020,126
Seychelles,Africa,8/6/2020,126
Seychelles,Africa,8/7/2020,126
Seychelles,Africa,8/8/2020,126
Seychelles,Africa,8/9/2020,126
Seychelles,Africa,8/10/2020,126
Seychelles,Africa,8/11/2020,127
Seychelles,Africa,8/12/2020,127
Seychelles,Africa,8/13/2020,127
Seychelles,Africa,8/14/2020,127
Seychelles,Africa,8/15/2020,127
Seychelles,Africa,8/16/2020,127
Seychelles,Africa,8/17/2020,127
Seychelles,Africa,8/18/2020,127
Seychelles,Africa,8/19/2020,132
Seychelles,Africa,8/20/2020,132
Seychelles,Africa,8/21/2020,132
Seychelles,Africa,8/22/2020,132
Seychelles,Africa,8/23/2020,132
Seychelles,Africa,8/24/2020,132
Seychelles,Africa,8/25/2020,136
Seychelles,Africa,8/26/2020,136
Seychelles,Africa,8/27/2020,136
Seychelles,Africa,8/28/2020,136
Seychelles,Africa,8/29/2020,136
Seychelles,Africa,8/30/2020,136
Seychelles,Africa,8/31/2020,136
Seychelles,Africa,9/1/2020,136
Seychelles,Africa,9/2/2020,136
Seychelles,Africa,9/3/2020,136
Seychelles,Africa,9/4/2020,136
Seychelles,Africa,9/5/2020,136
Seychelles,Africa,9/6/2020,136
Seychelles,Africa,9/7/2020,137
Seychelles,Africa,9/8/2020,137
Seychelles,Africa,9/9/2020,137
Seychelles,Africa,9/10/2020,137
Seychelles,Africa,9/11/2020,138
Seychelles,Africa,9/12/2020,139
Seychelles,Africa,9/13/2020,139
Seychelles,Africa,9/14/2020,140
Seychelles,Africa,9/15/2020,140
Seychelles,Africa,9/16/2020,140
Seychelles,Africa,9/17/2020,141
Seychelles,Africa,9/18/2020,141
Seychelles,Africa,9/19/2020,141
Seychelles,Africa,9/20/2020,141
Seychelles,Africa,9/21/2020,143
Seychelles,Africa,9/22/2020,143
Seychelles,Africa,9/23/2020,143
Sierra Leone,Africa,1/22/2020,0
Sierra Leone,Africa,1/23/2020,0
Sierra Leone,Africa,1/24/2020,0
Sierra Leone,Africa,1/25/2020,0
Sierra Leone,Africa,1/26/2020,0
Sierra Leone,Africa,1/27/2020,0
Sierra Leone,Africa,1/28/2020,0
Sierra Leone,Africa,1/29/2020,0
Sierra Leone,Africa,1/30/2020,0
Sierra Leone,Africa,1/31/2020,0
Sierra Leone,Africa,2/1/2020,0
Sierra Leone,Africa,2/2/2020,0
Sierra Leone,Africa,2/3/2020,0
Sierra Leone,Africa,2/4/2020,0
Sierra Leone,Africa,2/5/2020,0
Sierra Leone,Africa,2/6/2020,0
Sierra Leone,Africa,2/7/2020,0
Sierra Leone,Africa,2/8/2020,0
Sierra Leone,Africa,2/9/2020,0
Sierra Leone,Africa,2/10/2020,0
Sierra Leone,Africa,2/11/2020,0
Sierra Leone,Africa,2/12/2020,0
Sierra Leone,Africa,2/13/2020,0
Sierra Leone,Africa,2/14/2020,0
Sierra Leone,Africa,2/15/2020,0
Sierra Leone,Africa,2/16/2020,0
Sierra Leone,Africa,2/17/2020,0
Sierra Leone,Africa,2/18/2020,0
Sierra Leone,Africa,2/19/2020,0
Sierra Leone,Africa,2/20/2020,0
Sierra Leone,Africa,2/21/2020,0
Sierra Leone,Africa,2/22/2020,0
Sierra Leone,Africa,2/23/2020,0
Sierra Leone,Africa,2/24/2020,0
Sierra Leone,Africa,2/25/2020,0
Sierra Leone,Africa,2/26/2020,0
Sierra Leone,Africa,2/27/2020,0
Sierra Leone,Africa,2/28/2020,0
Sierra Leone,Africa,2/29/2020,0
Sierra Leone,Africa,3/1/2020,0
Sierra Leone,Africa,3/2/2020,0
Sierra Leone,Africa,3/3/2020,0
Sierra Leone,Africa,3/4/2020,0
Sierra Leone,Africa,3/5/2020,0
Sierra Leone,Africa,3/6/2020,0
Sierra Leone,Africa,3/7/2020,0
Sierra Leone,Africa,3/8/2020,0
Sierra Leone,Africa,3/9/2020,0
Sierra Leone,Africa,3/10/2020,0
Sierra Leone,Africa,3/11/2020,0
Sierra Leone,Africa,3/12/2020,0
Sierra Leone,Africa,3/13/2020,0
Sierra Leone,Africa,3/14/2020,0
Sierra Leone,Africa,3/15/2020,0
Sierra Leone,Africa,3/16/2020,0
Sierra Leone,Africa,3/17/2020,0
Sierra Leone,Africa,3/18/2020,0
Sierra Leone,Africa,3/19/2020,0
Sierra Leone,Africa,3/20/2020,0
Sierra Leone,Africa,3/21/2020,0
Sierra Leone,Africa,3/22/2020,0
Sierra Leone,Africa,3/23/2020,0
Sierra Leone,Africa,3/24/2020,0
Sierra Leone,Africa,3/25/2020,0
Sierra Leone,Africa,3/26/2020,0
Sierra Leone,Africa,3/27/2020,0
Sierra Leone,Africa,3/28/2020,0
Sierra Leone,Africa,3/29/2020,0
Sierra Leone,Africa,3/30/2020,0
Sierra Leone,Africa,3/31/2020,1
Sierra Leone,Africa,4/1/2020,2
Sierra Leone,Africa,4/2/2020,2
Sierra Leone,Africa,4/3/2020,2
Sierra Leone,Africa,4/4/2020,4
Sierra Leone,Africa,4/5/2020,6
Sierra Leone,Africa,4/6/2020,6
Sierra Leone,Africa,4/7/2020,6
Sierra Leone,Africa,4/8/2020,7
Sierra Leone,Africa,4/9/2020,7
Sierra Leone,Africa,4/10/2020,8
Sierra Leone,Africa,4/11/2020,8
Sierra Leone,Africa,4/12/2020,10
Sierra Leone,Africa,4/13/2020,10
Sierra Leone,Africa,4/14/2020,11
Sierra Leone,Africa,4/15/2020,13
Sierra Leone,Africa,4/16/2020,15
Sierra Leone,Africa,4/17/2020,26
Sierra Leone,Africa,4/18/2020,30
Sierra Leone,Africa,4/19/2020,35
Sierra Leone,Africa,4/20/2020,43
Sierra Leone,Africa,4/21/2020,50
Sierra Leone,Africa,4/22/2020,61
Sierra Leone,Africa,4/23/2020,64
Sierra Leone,Africa,4/24/2020,82
Sierra Leone,Africa,4/25/2020,82
Sierra Leone,Africa,4/26/2020,93
Sierra Leone,Africa,4/27/2020,93
Sierra Leone,Africa,4/28/2020,104
Sierra Leone,Africa,4/29/2020,104
Sierra Leone,Africa,4/30/2020,124
Sierra Leone,Africa,5/1/2020,136
Sierra Leone,Africa,5/2/2020,155
Sierra Leone,Africa,5/3/2020,166
Sierra Leone,Africa,5/4/2020,178
Sierra Leone,Africa,5/5/2020,199
Sierra Leone,Africa,5/6/2020,225
Sierra Leone,Africa,5/7/2020,231
Sierra Leone,Africa,5/8/2020,257
Sierra Leone,Africa,5/9/2020,291
Sierra Leone,Africa,5/10/2020,307
Sierra Leone,Africa,5/11/2020,338
Sierra Leone,Africa,5/12/2020,338
Sierra Leone,Africa,5/13/2020,387
Sierra Leone,Africa,5/14/2020,408
Sierra Leone,Africa,5/15/2020,447
Sierra Leone,Africa,5/16/2020,462
Sierra Leone,Africa,5/17/2020,505
Sierra Leone,Africa,5/18/2020,519
Sierra Leone,Africa,5/19/2020,534
Sierra Leone,Africa,5/20/2020,570
Sierra Leone,Africa,5/21/2020,585
Sierra Leone,Africa,5/22/2020,606
Sierra Leone,Africa,5/23/2020,621
Sierra Leone,Africa,5/24/2020,707
Sierra Leone,Africa,5/25/2020,735
Sierra Leone,Africa,5/26/2020,754
Sierra Leone,Africa,5/27/2020,782
Sierra Leone,Africa,5/28/2020,812
Sierra Leone,Africa,5/29/2020,829
Sierra Leone,Africa,5/30/2020,852
Sierra Leone,Africa,5/31/2020,861
Sierra Leone,Africa,6/1/2020,865
Sierra Leone,Africa,6/2/2020,896
Sierra Leone,Africa,6/3/2020,909
Sierra Leone,Africa,6/4/2020,914
Sierra Leone,Africa,6/5/2020,929
Sierra Leone,Africa,6/6/2020,946
Sierra Leone,Africa,6/7/2020,969
Sierra Leone,Africa,6/8/2020,1001
Sierra Leone,Africa,6/9/2020,1025
Sierra Leone,Africa,6/10/2020,1062
Sierra Leone,Africa,6/11/2020,1085
Sierra Leone,Africa,6/12/2020,1103
Sierra Leone,Africa,6/13/2020,1132
Sierra Leone,Africa,6/14/2020,1169
Sierra Leone,Africa,6/15/2020,1176
Sierra Leone,Africa,6/16/2020,1225
Sierra Leone,Africa,6/17/2020,1249
Sierra Leone,Africa,6/18/2020,1272
Sierra Leone,Africa,6/19/2020,1298
Sierra Leone,Africa,6/20/2020,1309
Sierra Leone,Africa,6/21/2020,1327
Sierra Leone,Africa,6/22/2020,1340
Sierra Leone,Africa,6/23/2020,1347
Sierra Leone,Africa,6/24/2020,1354
Sierra Leone,Africa,6/25/2020,1354
Sierra Leone,Africa,6/26/2020,1394
Sierra Leone,Africa,6/27/2020,1410
Sierra Leone,Africa,6/28/2020,1427
Sierra Leone,Africa,6/29/2020,1450
Sierra Leone,Africa,6/30/2020,1462
Sierra Leone,Africa,7/1/2020,1498
Sierra Leone,Africa,7/2/2020,1518
Sierra Leone,Africa,7/3/2020,1524
Sierra Leone,Africa,7/4/2020,1533
Sierra Leone,Africa,7/5/2020,1542
Sierra Leone,Africa,7/6/2020,1547
Sierra Leone,Africa,7/7/2020,1572
Sierra Leone,Africa,7/8/2020,1584
Sierra Leone,Africa,7/9/2020,1598
Sierra Leone,Africa,7/10/2020,1613
Sierra Leone,Africa,7/11/2020,1618
Sierra Leone,Africa,7/12/2020,1635
Sierra Leone,Africa,7/13/2020,1642
Sierra Leone,Africa,7/14/2020,1651
Sierra Leone,Africa,7/15/2020,1668
Sierra Leone,Africa,7/16/2020,1678
Sierra Leone,Africa,7/17/2020,1688
Sierra Leone,Africa,7/18/2020,1701
Sierra Leone,Africa,7/19/2020,1711
Sierra Leone,Africa,7/20/2020,1711
Sierra Leone,Africa,7/21/2020,1727
Sierra Leone,Africa,7/22/2020,1731
Sierra Leone,Africa,7/23/2020,1752
Sierra Leone,Africa,7/24/2020,1765
Sierra Leone,Africa,7/25/2020,1768
Sierra Leone,Africa,7/26/2020,1783
Sierra Leone,Africa,7/27/2020,1783
Sierra Leone,Africa,7/28/2020,1786
Sierra Leone,Africa,7/29/2020,1803
Sierra Leone,Africa,7/30/2020,1818
Sierra Leone,Africa,7/31/2020,1823
Sierra Leone,Africa,8/1/2020,1823
Sierra Leone,Africa,8/2/2020,1843
Sierra Leone,Africa,8/3/2020,1848
Sierra Leone,Africa,8/4/2020,1855
Sierra Leone,Africa,8/5/2020,1860
Sierra Leone,Africa,8/6/2020,1877
Sierra Leone,Africa,8/7/2020,1887
Sierra Leone,Africa,8/8/2020,1895
Sierra Leone,Africa,8/9/2020,1916
Sierra Leone,Africa,8/10/2020,1917
Sierra Leone,Africa,8/11/2020,1932
Sierra Leone,Africa,8/12/2020,1937
Sierra Leone,Africa,8/13/2020,1940
Sierra Leone,Africa,8/14/2020,1947
Sierra Leone,Africa,8/15/2020,1954
Sierra Leone,Africa,8/16/2020,1956
Sierra Leone,Africa,8/17/2020,1956
Sierra Leone,Africa,8/18/2020,1959
Sierra Leone,Africa,8/19/2020,1961
Sierra Leone,Africa,8/20/2020,1969
Sierra Leone,Africa,8/21/2020,1972
Sierra Leone,Africa,8/22/2020,1980
Sierra Leone,Africa,8/23/2020,1992
Sierra Leone,Africa,8/24/2020,1997
Sierra Leone,Africa,8/25/2020,2001
Sierra Leone,Africa,8/26/2020,2003
Sierra Leone,Africa,8/27/2020,2013
Sierra Leone,Africa,8/28/2020,2013
Sierra Leone,Africa,8/29/2020,2019
Sierra Leone,Africa,8/30/2020,2022
Sierra Leone,Africa,8/31/2020,2022
Sierra Leone,Africa,9/1/2020,2028
Sierra Leone,Africa,9/2/2020,2029
Sierra Leone,Africa,9/3/2020,2035
Sierra Leone,Africa,9/4/2020,2041
Sierra Leone,Africa,9/5/2020,2041
Sierra Leone,Africa,9/6/2020,2054
Sierra Leone,Africa,9/7/2020,2055
Sierra Leone,Africa,9/8/2020,2064
Sierra Leone,Africa,9/9/2020,2067
Sierra Leone,Africa,9/10/2020,2069
Sierra Leone,Africa,9/11/2020,2087
Sierra Leone,Africa,9/12/2020,2096
Sierra Leone,Africa,9/13/2020,2109
Sierra Leone,Africa,9/14/2020,2111
Sierra Leone,Africa,9/15/2020,2126
Sierra Leone,Africa,9/16/2020,2133
Sierra Leone,Africa,9/17/2020,2133
Sierra Leone,Africa,9/18/2020,2153
Sierra Leone,Africa,9/19/2020,2159
Sierra Leone,Africa,9/20/2020,2168
Sierra Leone,Africa,9/21/2020,2168
Sierra Leone,Africa,9/22/2020,2174
Sierra Leone,Africa,9/23/2020,2183
Singapore,Asia,1/22/2020,0
Singapore,Asia,1/23/2020,1
Singapore,Asia,1/24/2020,3
Singapore,Asia,1/25/2020,3
Singapore,Asia,1/26/2020,4
Singapore,Asia,1/27/2020,5
Singapore,Asia,1/28/2020,7
Singapore,Asia,1/29/2020,7
Singapore,Asia,1/30/2020,10
Singapore,Asia,1/31/2020,13
Singapore,Asia,2/1/2020,16
Singapore,Asia,2/2/2020,18
Singapore,Asia,2/3/2020,18
Singapore,Asia,2/4/2020,24
Singapore,Asia,2/5/2020,28
Singapore,Asia,2/6/2020,28
Singapore,Asia,2/7/2020,30
Singapore,Asia,2/8/2020,33
Singapore,Asia,2/9/2020,40
Singapore,Asia,2/10/2020,45
Singapore,Asia,2/11/2020,47
Singapore,Asia,2/12/2020,50
Singapore,Asia,2/13/2020,58
Singapore,Asia,2/14/2020,67
Singapore,Asia,2/15/2020,72
Singapore,Asia,2/16/2020,75
Singapore,Asia,2/17/2020,77
Singapore,Asia,2/18/2020,81
Singapore,Asia,2/19/2020,84
Singapore,Asia,2/20/2020,84
Singapore,Asia,2/21/2020,85
Singapore,Asia,2/22/2020,85
Singapore,Asia,2/23/2020,89
Singapore,Asia,2/24/2020,89
Singapore,Asia,2/25/2020,91
Singapore,Asia,2/26/2020,93
Singapore,Asia,2/27/2020,93
Singapore,Asia,2/28/2020,93
Singapore,Asia,2/29/2020,102
Singapore,Asia,3/1/2020,106
Singapore,Asia,3/2/2020,108
Singapore,Asia,3/3/2020,110
Singapore,Asia,3/4/2020,110
Singapore,Asia,3/5/2020,117
Singapore,Asia,3/6/2020,130
Singapore,Asia,3/7/2020,138
Singapore,Asia,3/8/2020,150
Singapore,Asia,3/9/2020,150
Singapore,Asia,3/10/2020,160
Singapore,Asia,3/11/2020,178
Singapore,Asia,3/12/2020,178
Singapore,Asia,3/13/2020,200
Singapore,Asia,3/14/2020,212
Singapore,Asia,3/15/2020,226
Singapore,Asia,3/16/2020,243
Singapore,Asia,3/17/2020,266
Singapore,Asia,3/18/2020,313
Singapore,Asia,3/19/2020,345
Singapore,Asia,3/20/2020,385
Singapore,Asia,3/21/2020,432
Singapore,Asia,3/22/2020,455
Singapore,Asia,3/23/2020,509
Singapore,Asia,3/24/2020,558
Singapore,Asia,3/25/2020,631
Singapore,Asia,3/26/2020,683
Singapore,Asia,3/27/2020,732
Singapore,Asia,3/28/2020,802
Singapore,Asia,3/29/2020,844
Singapore,Asia,3/30/2020,879
Singapore,Asia,3/31/2020,926
Singapore,Asia,4/1/2020,1000
Singapore,Asia,4/2/2020,1049
Singapore,Asia,4/3/2020,1114
Singapore,Asia,4/4/2020,1189
Singapore,Asia,4/5/2020,1309
Singapore,Asia,4/6/2020,1375
Singapore,Asia,4/7/2020,1481
Singapore,Asia,4/8/2020,1623
Singapore,Asia,4/9/2020,1910
Singapore,Asia,4/10/2020,2108
Singapore,Asia,4/11/2020,2299
Singapore,Asia,4/12/2020,2532
Singapore,Asia,4/13/2020,2918
Singapore,Asia,4/14/2020,3252
Singapore,Asia,4/15/2020,3699
Singapore,Asia,4/16/2020,4427
Singapore,Asia,4/17/2020,5050
Singapore,Asia,4/18/2020,5992
Singapore,Asia,4/19/2020,6588
Singapore,Asia,4/20/2020,8014
Singapore,Asia,4/21/2020,9125
Singapore,Asia,4/22/2020,10141
Singapore,Asia,4/23/2020,11178
Singapore,Asia,4/24/2020,12075
Singapore,Asia,4/25/2020,12693
Singapore,Asia,4/26/2020,13624
Singapore,Asia,4/27/2020,14423
Singapore,Asia,4/28/2020,14951
Singapore,Asia,4/29/2020,15641
Singapore,Asia,4/30/2020,16169
Singapore,Asia,5/1/2020,17101
Singapore,Asia,5/2/2020,17548
Singapore,Asia,5/3/2020,18205
Singapore,Asia,5/4/2020,18778
Singapore,Asia,5/5/2020,19410
Singapore,Asia,5/6/2020,20198
Singapore,Asia,5/7/2020,20939
Singapore,Asia,5/8/2020,21707
Singapore,Asia,5/9/2020,22460
Singapore,Asia,5/10/2020,23336
Singapore,Asia,5/11/2020,23822
Singapore,Asia,5/12/2020,24671
Singapore,Asia,5/13/2020,25346
Singapore,Asia,5/14/2020,26098
Singapore,Asia,5/15/2020,26891
Singapore,Asia,5/16/2020,27356
Singapore,Asia,5/17/2020,28038
Singapore,Asia,5/18/2020,28343
Singapore,Asia,5/19/2020,28794
Singapore,Asia,5/20/2020,29364
Singapore,Asia,5/21/2020,29812
Singapore,Asia,5/22/2020,30426
Singapore,Asia,5/23/2020,31068
Singapore,Asia,5/24/2020,31616
Singapore,Asia,5/25/2020,31960
Singapore,Asia,5/26/2020,32343
Singapore,Asia,5/27/2020,32876
Singapore,Asia,5/28/2020,33249
Singapore,Asia,5/29/2020,33860
Singapore,Asia,5/30/2020,34366
Singapore,Asia,5/31/2020,34884
Singapore,Asia,6/1/2020,35292
Singapore,Asia,6/2/2020,35836
Singapore,Asia,6/3/2020,36405
Singapore,Asia,6/4/2020,36922
Singapore,Asia,6/5/2020,37183
Singapore,Asia,6/6/2020,37527
Singapore,Asia,6/7/2020,37910
Singapore,Asia,6/8/2020,38296
Singapore,Asia,6/9/2020,38514
Singapore,Asia,6/10/2020,38965
Singapore,Asia,6/11/2020,39387
Singapore,Asia,6/12/2020,39850
Singapore,Asia,6/13/2020,40197
Singapore,Asia,6/14/2020,40604
Singapore,Asia,6/15/2020,40818
Singapore,Asia,6/16/2020,40969
Singapore,Asia,6/17/2020,41216
Singapore,Asia,6/18/2020,41473
Singapore,Asia,6/19/2020,41615
Singapore,Asia,6/20/2020,41833
Singapore,Asia,6/21/2020,42095
Singapore,Asia,6/22/2020,42313
Singapore,Asia,6/23/2020,42432
Singapore,Asia,6/24/2020,42623
Singapore,Asia,6/25/2020,42736
Singapore,Asia,6/26/2020,42955
Singapore,Asia,6/27/2020,43246
Singapore,Asia,6/28/2020,43459
Singapore,Asia,6/29/2020,43661
Singapore,Asia,6/30/2020,43907
Singapore,Asia,7/1/2020,44122
Singapore,Asia,7/2/2020,44310
Singapore,Asia,7/3/2020,44479
Singapore,Asia,7/4/2020,44664
Singapore,Asia,7/5/2020,44800
Singapore,Asia,7/6/2020,44983
Singapore,Asia,7/7/2020,45140
Singapore,Asia,7/8/2020,45298
Singapore,Asia,7/9/2020,45423
Singapore,Asia,7/10/2020,45614
Singapore,Asia,7/11/2020,45783
Singapore,Asia,7/12/2020,45961
Singapore,Asia,7/13/2020,46283
Singapore,Asia,7/14/2020,46630
Singapore,Asia,7/15/2020,46878
Singapore,Asia,7/16/2020,47126
Singapore,Asia,7/17/2020,47453
Singapore,Asia,7/18/2020,47655
Singapore,Asia,7/19/2020,47912
Singapore,Asia,7/20/2020,48035
Singapore,Asia,7/21/2020,48434
Singapore,Asia,7/22/2020,48744
Singapore,Asia,7/23/2020,49098
Singapore,Asia,7/24/2020,49375
Singapore,Asia,7/25/2020,49888
Singapore,Asia,7/26/2020,50369
Singapore,Asia,7/27/2020,50838
Singapore,Asia,7/28/2020,51197
Singapore,Asia,7/29/2020,51531
Singapore,Asia,7/30/2020,51809
Singapore,Asia,7/31/2020,52205
Singapore,Asia,8/1/2020,52512
Singapore,Asia,8/2/2020,52825
Singapore,Asia,8/3/2020,53051
Singapore,Asia,8/4/2020,53346
Singapore,Asia,8/5/2020,54254
Singapore,Asia,8/6/2020,54555
Singapore,Asia,8/7/2020,54797
Singapore,Asia,8/8/2020,54929
Singapore,Asia,8/9/2020,55104
Singapore,Asia,8/10/2020,55292
Singapore,Asia,8/11/2020,55353
Singapore,Asia,8/12/2020,55395
Singapore,Asia,8/13/2020,55497
Singapore,Asia,8/14/2020,55580
Singapore,Asia,8/15/2020,55661
Singapore,Asia,8/16/2020,55747
Singapore,Asia,8/17/2020,55838
Singapore,Asia,8/18/2020,55938
Singapore,Asia,8/19/2020,56031
Singapore,Asia,8/20/2020,56099
Singapore,Asia,8/21/2020,56216
Singapore,Asia,8/22/2020,56266
Singapore,Asia,8/23/2020,56353
Singapore,Asia,8/24/2020,56404
Singapore,Asia,8/25/2020,56435
Singapore,Asia,8/26/2020,56495
Singapore,Asia,8/27/2020,56572
Singapore,Asia,8/28/2020,56666
Singapore,Asia,8/29/2020,56717
Singapore,Asia,8/30/2020,56771
Singapore,Asia,8/31/2020,56812
Singapore,Asia,9/1/2020,56852
Singapore,Asia,9/2/2020,56860
Singapore,Asia,9/3/2020,56908
Singapore,Asia,9/4/2020,56948
Singapore,Asia,9/5/2020,56982
Singapore,Asia,9/6/2020,57022
Singapore,Asia,9/7/2020,57044
Singapore,Asia,9/8/2020,57091
Singapore,Asia,9/9/2020,57166
Singapore,Asia,9/10/2020,57229
Singapore,Asia,9/11/2020,57315
Singapore,Asia,9/12/2020,57357
Singapore,Asia,9/13/2020,57406
Singapore,Asia,9/14/2020,57454
Singapore,Asia,9/15/2020,57488
Singapore,Asia,9/16/2020,57514
Singapore,Asia,9/17/2020,57532
Singapore,Asia,9/18/2020,57543
Singapore,Asia,9/19/2020,57558
Singapore,Asia,9/20/2020,57576
Singapore,Asia,9/21/2020,57606
Singapore,Asia,9/22/2020,57627
Singapore,Asia,9/23/2020,57639
Slovakia,Europe,1/22/2020,0
Slovakia,Europe,1/23/2020,0
Slovakia,Europe,1/24/2020,0
Slovakia,Europe,1/25/2020,0
Slovakia,Europe,1/26/2020,0
